bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1949687,1577484,2025-05-23,Senate,"Do pass",5,0,0,2,7
1949687,1584231,2025-06-03,Senate,"Senate 3rd Reading SB243 Padilla et al",28,4,0,8,40
1949687,1597813,2025-07-08,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",11,1,0,3,15
1949687,1598431,2025-07-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,1,0,2,12
1949687,1600507,2025-08-29,Assembly,"Do pass",13,1,0,1,15
1949687,1601857,2025-09-11,Senate,"Unfinished Business SB243 Padilla et al. Concurrence",33,3,0,4,40
1949687,1602539,2025-09-10,Assembly,"SB 243 Padilla Senate Third Reading By Kalra",59,1,0,20,80
1949688,1535110,2025-04-02,Senate,"Do pass, but first be re-referred to the Committee on [Governmental Organization]",7,0,0,0,7
1949688,1552966,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1949688,1577905,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1949688,1585004,2025-06-04,Senate,"Special Consent SB244 Grayson",39,0,0,1,40
1949688,1597891,2025-07-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
1949689,1554522,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,1,0,0,6
1949689,1565342,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1949689,1577737,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1949689,1586385,2025-06-02,Senate,"Senate 3rd Reading SB245 Reyes By Arreguín",29,9,0,2,40
1949689,1598765,2025-07-15,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,2,9
1949689,1600402,2025-08-29,Assembly,"Do pass",11,0,0,4,15
1949689,1602246,2025-09-12,Senate,"Unfinished Business SB245 Reyes Concurrence",29,7,0,4,40
1949689,1602247,2025-09-12,Assembly,"SB 245 Reyes Senate Third Reading By Bryan",65,5,0,10,80
1949689,1602901,2025-09-13,Senate,"Unfinished Business SB245 Reyes Concurrence",29,7,0,4,40
1949690,1535031,2025-04-02,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1949690,1552913,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1949690,1577243,2025-05-23,Senate,"Do pass",6,0,0,1,7
1949690,1581768,2025-05-29,Senate,"Special Consent SB246 Grove et al",38,0,0,2,40
1949690,1591875,2025-06-17,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,1,16
1949690,1600480,2025-08-29,Assembly,"Do pass",15,0,0,0,15
1949690,1601145,2025-09-04,Assembly,"SB 246 Grove Senate Third Reading By Hadwick",77,0,0,2,79
1949691,1554579,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,4,0,1,15
1949692,1526980,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,1,0,0,6
1949692,1538913,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1949692,1577410,2025-05-23,Senate,"Do pass as amended",5,1,0,1,7
1949692,1585064,2025-06-04,Senate,"Senate 3rd Reading SB248 Rubio",28,11,0,1,40
1949692,1597252,2025-07-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,1,9
1949693,1542856,2025-04-09,Senate,"Do pass, but first be re-referred to the Committee on [Elections and Constitutional Amendments]",5,2,0,0,7
1949693,1561176,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",3,1,0,1,5
1949693,1569902,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1949693,1577255,2025-05-23,Senate,"Do pass",5,1,0,1,7
1949693,1586423,2025-06-02,Senate,"Senate 3rd Reading SB249 Umberg",27,10,0,3,40
1949693,1597421,2025-07-02,Assembly,"Do pass and be re-referred to the Committee on [Education]",5,2,0,0,7
1949693,1598782,2025-07-16,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,2,0,0,9
1949694,1528293,2025-03-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",10,0,0,1,11
1949694,1538862,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1949694,1577175,2025-05-23,Senate,"Do pass",6,0,0,1,7
1949694,1581700,2025-05-29,Senate,"Special Consent SB250 Ochoa Bogh",38,0,0,2,40
1949694,1594666,2025-06-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,1,16
1949694,1597446,2025-07-02,Assembly,"Do pass",14,0,0,1,15
1949694,1601072,2025-09-04,Assembly,"SB 250 Ochoa Bogh Senate Third Reading By Chen",77,0,0,2,79
1949694,1601790,2025-09-10,Senate,"Unfinished Business SB250 Ochoa Bogh Concurrence",40,0,0,0,40
1953052,1521953,2025-03-18,Assembly,"Do pass as amended and be re-referred to the Committee on [Human Services]",7,1,0,2,10
1953052,1540861,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,1,0,0,6
1953054,1528268,2025-03-26,Assembly,"Do pass as amended, and be re-referred to the Committee on [Judiciary] with recommendation: To Consent Calendar",18,0,0,0,18
1953054,1540938,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,0,0,0,12
1953054,1555898,2025-04-23,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1953054,1564201,2025-05-01,Assembly,"AB 365 Schiavo Consent Calendar Second Day Regular Session",76,0,0,3,79
1953054,1591866,2025-06-17,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",14,0,0,3,17
1953054,1597548,2025-07-01,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,0,0,0,13
1953054,1600886,2025-09-03,Senate,"Assembly 3rd Reading AB365 Schiavo By Durazo",40,0,0,0,40
1953054,1601317,2025-09-08,Assembly,"AB 365 Schiavo Concurrence in Senate Amendments",79,0,0,1,80
1953055,1563098,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1953055,1577628,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1953055,1583567,2025-06-02,Assembly,"AB 366 Petrie-Norris Assembly Third Reading",78,0,0,1,79
1953055,1598422,2025-07-15,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,0,6
1953055,1599579,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1953055,1600707,2025-08-29,Senate,"Do pass as amended",7,0,0,0,7
1953055,1602125,2025-09-12,Senate,"Assembly 3rd Reading AB366 Petrie-Norris et al. By Archuleta",37,0,0,3,40
1953055,1602126,2025-09-13,Assembly,"AB 366 PETRIE-NORRIS Concurrence in Senate Amendments",78,0,0,2,80
1953056,1540841,2025-04-07,Assembly,"Do pass and be re-referred to the Committee on [Utilities and Energy]",6,1,0,0,7
1953056,1564177,2025-04-30,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",18,0,0,0,18
1953056,1577473,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1953056,1583532,2025-06-02,Assembly,"AB 367 Bennett Assembly Third Reading",75,1,0,3,79
1953056,1594688,2025-06-24,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Local Government]",6,1,0,0,7
1953056,1598046,2025-07-09,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,1,0,1,7
1953056,1599473,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1953056,1600380,2025-08-29,Senate,"Do pass as amended",5,2,0,0,7
1953056,1601250,2025-09-08,Senate,"Assembly 3rd Reading AB367 Bennett et al. By Limón",30,7,0,3,40
1953056,1601495,2025-09-09,Assembly,"AB 367 Bennett Concurrence in Senate Amendments",74,1,0,5,80
1953057,1535089,2025-04-02,Assembly,"Do pass as amended, and be re-referred to the Committee on [Natural Resources] with recommendation: To Consent Calendar",18,0,0,0,18
1953057,1558723,2025-04-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",14,0,0,0,14
1953057,1577371,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1953057,1583514,2025-06-02,Assembly,"AB 368 Ward Assembly Third Reading",79,0,0,0,79
1953057,1597746,2025-07-07,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",16,0,0,1,17
1953057,1599550,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1953057,1600310,2025-08-29,Senate,"Do pass as amended",7,0,0,0,7
1953057,1601265,2025-09-08,Senate,"Assembly 3rd Reading AB368 Ward et al. By Becker",39,0,0,1,40
1953057,1601467,2025-09-09,Assembly,"AB 368 Ward Concurrence in Senate Amendments",79,0,0,1,80
1953058,1540872,2025-04-08,Assembly,"Do pass as amended. To Consent Calendar",12,0,0,0,12
1953058,1557544,2025-04-24,Assembly,"AB 369 Michelle Rodriguez Consent Calendar Second Day",75,0,0,4,79
1953058,1591869,2025-06-17,Senate,"Do pass and be ordered to the Consent Calendar",12,0,0,1,13
1953058,1594076,2025-06-23,Senate,"Consent Calendar 2nd AB369 Michelle Rodriguez",37,0,0,3,40
1953058,1597577,2025-07-03,Assembly,"AB 369 Michelle Rodriguez Concurrence in Senate Amendments",75,0,0,4,79
1953059,1515265,2025-03-11,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,0,0,0,12
1953059,1542895,2025-04-09,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1953059,1557499,2025-04-24,Assembly,"AB 370 Carrillo Consent Calendar Second Day Regular Session",75,0,0,4,79
1953059,1591842,2025-06-17,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",12,0,0,1,13
1953059,1597596,2025-07-03,Senate,"Consent Calendar 2nd AB370 Carrillo",35,0,0,5,40
1953060,1555974,2025-04-22,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",15,0,0,1,16
1953061,1540953,2025-04-07,Assembly,"Do pass and be re-referred to the Committee on [Environmental Safety and Toxic Materials]",7,0,0,0,7
1953061,1561166,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1953061,1577451,2025-05-23,Assembly,"Do pass",13,0,0,2,15
1953061,1583505,2025-06-02,Assembly,"AB 372 Bennett Assembly Third Reading",79,0,0,0,79
1953061,1594650,2025-06-24,Senate,"Do pass, but first be re-referred to the Committee on [Natural Resources and Water]",15,0,0,0,15
1953061,1598655,2025-07-16,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1953061,1599440,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1953061,1600333,2025-08-29,Senate,"Do pass as amended",7,0,0,0,7
1953062,1515249,2025-03-11,Assembly,"Do pass and be re-referred to the Committee on [Human Services]",9,0,0,3,12
1953062,1526890,2025-03-25,Assembly,"Do pass",6,0,0,1,7
1953062,1538910,2025-04-07,Assembly,"AB 373 Blanca Rubio Assembly Third Reading",64,0,0,15,79
1953062,1591897,2025-06-17,Senate,"Do pass, but first be re-referred to the Committee on [Human Services]",10,1,0,2,13
1953062,1597699,2025-07-07,Senate,"Do pass",4,1,0,0,5
1953062,1600890,2025-09-03,Senate,"Assembly 3rd Reading AB373 Blanca Rubio By Arreguín",30,8,0,2,40
1953063,1522004,2025-03-19,Assembly,"Do pass and be re-referred to the Committee on [Higher Education]",6,0,0,1,7
1953063,1556167,2025-04-22,Assembly,"Do pass",8,0,0,2,10
1953063,1568665,2025-05-08,Assembly,"AB 374 Nguyen Assembly Third Reading",73,0,0,6,79
1953063,1589135,2025-06-11,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1953063,1594054,2025-06-23,Senate,"Placed on suspense file",7,0,0,0,7
1953063,1600693,2025-08-29,Senate,"Do pass as amended",7,0,0,0,7
1953063,1601556,2025-09-09,Senate,"Assembly 3rd Reading AB374 Nguyen et al. By Cervantes",40,0,0,0,40
1953063,1602487,2025-09-10,Assembly,"AB 374 Nguyen Concurrence in Senate Amendments",79,0,0,1,80
1953064,1540796,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",17,0,0,1,18
1953066,1525431,2025-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",16,0,0,0,16
1953066,1563050,2025-04-30,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1953066,1568650,2025-05-08,Assembly,"AB 377 Tangipa Consent Calendar Second Day Regular Session",69,0,0,10,79
1953066,1588055,2025-06-10,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,2,15
1953066,1597595,2025-07-03,Senate,"Consent Calendar 2nd AB377 Tangipa",35,0,0,5,40
1953066,1598276,2025-07-14,Assembly,"AB 377 Tangipa Concurrence in Senate Amendments",72,0,0,7,79
1953067,1522005,2025-03-19,Assembly,"Do pass and be re-referred to the Committee on [Education]",6,0,0,1,7
1953067,1529533,2025-03-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,2,0,0,9
1953067,1577708,2025-05-23,Assembly,"Do pass",12,2,0,1,15
1953067,1583559,2025-06-02,Assembly,"AB 378 Valencia Assembly Third Reading",64,11,0,4,79
1953067,1592564,2025-06-18,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1953067,1596784,2025-06-30,Senate,"Placed on suspense file",6,0,0,1,7
1953067,1600676,2025-08-29,Senate,"Do pass",5,2,0,0,7
1953067,1602085,2025-09-12,Senate,"Assembly 3rd Reading AB378 Valencia et al. By Cervantes",29,9,0,2,40
1953067,1602086,2025-09-13,Assembly,"AB 378 Valencia Concurrence in Senate Amendments",61,12,0,7,80
1953068,1563116,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,2,9
1953068,1564252,2025-05-01,Assembly,"AB 379 Krell Assembly Second Reading Amend By SCHULTZ Set #1 Appeal the Decision of the Speaker By MACEDO",18,50,0,11,79
1953068,1564253,2025-05-01,Assembly,"AB 379 Krell Assembly Second Reading Amend By SCHULTZ Set #1 Motion to Lay on the Table By MACEDO",21,55,0,3,79
1953068,1564254,2025-05-01,Assembly,"AB 379 Krell Assembly Second Reading Amend By SCHULTZ Set #1",56,21,0,2,79
1953068,1567907,2025-05-07,Assembly,"Do pass as amended",15,0,0,0,15
1953068,1572402,2025-05-15,Assembly,"AB 379 Schultz Assembly Third Reading",74,0,0,5,79
1953068,1588068,2025-06-10,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1953068,1597742,2025-07-07,Senate,"Do pass",6,0,0,1,7
1953068,1598282,2025-07-14,Senate,"Assembly 3rd Reading AB379 Schultz et al. By Arreguín",33,2,0,5,40
1953069,1515259,2025-03-11,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",5,0,0,4,9
1953069,1577609,2025-05-23,Assembly,"Do pass as amended",11,1,0,3,15
1953069,1585008,2025-06-04,Assembly,"AB 380 Mark González Assembly Third Reading",49,9,0,21,79
1953069,1597958,2025-07-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,1,6
1953069,1599427,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1953070,1534992,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Labor and Employment]",21,0,0,1,22
1953070,1557481,2025-04-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1953070,1577258,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1953070,1584428,2025-06-03,Assembly,"AB 381 Stefani Assembly Third Reading",79,0,0,0,79
1953070,1594604,2025-06-24,Senate,"Do pass, but first be re-referred to the Committee on [Labor, Public Employment and Retirement ] with the recommendation: To Consent Calendar",15,0,0,0,15
1953070,1598057,2025-07-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1953070,1599643,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1953071,1554442,2025-04-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,1,16
1953071,1577364,2025-05-23,Assembly,"Do pass",13,0,0,2,15
1953071,1583412,2025-06-02,Assembly,"AB 382 Berman Assembly Third Reading",78,0,0,1,79
1953071,1597888,2025-07-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1953071,1599437,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1953071,1600309,2025-08-29,Senate,"Do pass",7,0,0,0,7
1953071,1601490,2025-09-09,Senate,"Assembly 3rd Reading AB382 Berman By Grayson",40,0,0,0,40
1953071,1602437,2025-09-10,Assembly,"AB 382 Berman Concurrence in Senate Amendments",78,0,0,2,80
1953072,1515261,2025-03-11,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,0,0,1,9
1953072,1577841,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1953072,1585816,2025-06-05,Assembly,"AB 383 Davies Assembly Third Reading",69,1,0,9,79
1953072,1598398,2025-07-15,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,0,6
1953072,1599530,2025-08-18,Senate,"Placed on suspense file",7,0,0,0,7
1953072,1600631,2025-08-29,Senate,"Do pass",7,0,0,0,7
1953072,1601237,2025-09-08,Senate,"Assembly 3rd Reading AB383 Davies By Ochoa Bogh",39,0,0,1,40
1953072,1602160,2025-09-13,Assembly,"AB 383 Davies Concurrence in Senate Amendments",70,0,0,10,80
1953073,1556078,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,0,3,16
1953074,1564198,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
1953074,1571566,2025-05-14,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1953074,1577618,2025-05-23,Assembly,"AB 385 Ramos Consent Calendar Second Day",71,0,0,8,79
1953074,1598099,2025-07-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1953074,1600052,2025-08-25,Senate,"Consent Calendar 2nd AB385 Ramos",37,0,0,3,40
1953074,1600623,2025-08-29,Assembly,"AB 385 Ramos Concurrence in Senate Amendments",71,0,0,8,79
1953076,1515253,2025-03-11,Assembly,"Do pass",11,1,0,0,12
1953076,1517619,2025-03-13,Assembly,"AB 387 Alanis Assembly Third Reading",67,0,0,13,80
1953077,1564192,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",18,0,0,0,18
1953079,1525478,2025-03-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",16,0,0,0,16
1953079,1542737,2025-04-09,Assembly,"Do pass",14,0,0,1,15
