bill_id,date,chamber,sequence,action
1893449,2025-03-25,Senate,6,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 6. Noes 0. Page 532.) (March 25). Re-referred to Com. on APPR."
1893449,2025-03-28,Senate,7,"Set for hearing April 7."
1893449,2025-04-07,Senate,8,"April 7 hearing: Placed on APPR. suspense file."
1893449,2025-05-16,Senate,9,"Set for hearing May 23."
1893449,2025-05-23,Senate,10,"From committee: Do pass as amended. (Ayes 6. Noes 0. Page 1186.) (May 23)."
1893449,2025-05-23,Senate,11,"Read second time and amended. Ordered to second reading."
1893449,2025-05-27,Senate,12,"Read second time. Ordered to third reading."
1893449,2025-06-02,Senate,13,"Read third time. Passed. (Ayes 38. Noes 0. Page 1371.) Ordered to the Assembly."
1893449,2025-06-03,Assembly,14,"In Assembly. Read first time. Held at Desk."
1893449,2025-06-09,Assembly,15,"Referred to Com. on PUB. S."
1893449,2025-06-17,Assembly,16,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 9. Noes 0.) (June 17). Re-referred to Com. on APPR."
1893449,2025-07-16,Assembly,17,"July 16 set for first hearing. Placed on APPR. suspense file."
1893449,2025-08-29,Assembly,18,"August 29 hearing: Held in committee and under submission."
1893450,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893450,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893450,2025-01-29,Senate,3,"Referred to Com. on L. GOV."
1893450,2025-03-24,Senate,4,"Set for hearing April 23."
1893450,2025-04-23,Senate,5,"From committee: Do pass as amended. (Ayes 5. Noes 2. Page 871.) (April 23)."
1893450,2025-04-24,Senate,6,"Read second time and amended. Ordered to third reading."
1893450,2025-06-02,Senate,7,"Read third time. Passed. (Ayes 32. Noes 5. Page 1385.) Ordered to the Assembly."
1893450,2025-06-03,Assembly,8,"In Assembly. Read first time. Held at Desk."
1893450,2025-06-09,Assembly,9,"Referred to Com. on L. GOV."
1893450,2025-07-07,Assembly,10,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L. GOV."
1893450,2025-07-17,Assembly,11,"From committee: Do pass. (Ayes 9. Noes 0.) (July 16)."
1893450,2025-08-18,Assembly,12,"Read second time. Ordered to third reading."
1893450,2025-09-02,Assembly,13,"Read third time and amended."
1893450,2025-09-02,Assembly,14,"Ordered to third reading."
1893450,2025-09-08,Assembly,15,"Read third time. Passed. (Ayes 67. Noes 2. Page 2979.) Ordered to the Senate."
1893450,2025-09-08,Senate,16,"In Senate. Concurrence in Assembly amendments pending."
1893450,2025-09-09,Senate,17,"Assembly amendments concurred in. (Ayes 33. Noes 6.) Ordered to engrossing and enrolling."
1893450,2025-09-09,Senate,18,"Assembly amendments concurred in. (Ayes 33. Noes 6. Page 2707.) Ordered to engrossing and enrolling."
1893450,2025-09-16,,19,"Enrolled and presented to the Governor at 3 p.m."
1893450,2025-10-06,Senate,20,"Vetoed by the Governor."
1893450,2025-10-06,Senate,21,"In Senate. Consideration of Governor's veto pending."
1893451,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893451,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893451,2025-01-29,Senate,3,"Referred to Com. on PUB. S."
1893451,2025-03-07,Senate,4,"Set for hearing March 25."
1893451,2025-03-25,Senate,5,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0. Page 532.) (March 25). Re-referred to Com. on APPR."
1893451,2025-03-28,Senate,6,"Set for hearing April 7."
1893451,2025-04-07,Senate,7,"April 7 hearing: Placed on APPR. suspense file."
1893451,2025-05-16,Senate,8,"Set for hearing May 23."
1893451,2025-05-23,Senate,9,"From committee: Do pass. (Ayes 6. Noes 0. Page 1187.) (May 23)."
1893451,2025-05-23,Senate,10,"Read second time. Ordered to third reading."
1893451,2025-06-03,Senate,11,"Read third time. Passed. (Ayes 38. Noes 0. Page 1472.) Ordered to the Assembly."
1893451,2025-06-04,Assembly,12,"In Assembly. Read first time. Held at Desk."
1893451,2025-06-09,Assembly,13,"Referred to Com. on PUB. S."
1893451,2025-07-02,Assembly,14,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 9. Noes 0.) (July 1). Re-referred to Com. on APPR."
1893451,2025-07-16,Assembly,15,"July 16 set for first hearing. Placed on APPR. suspense file."
1893451,2025-08-29,Assembly,16,"August 29 hearing: Held in committee and under submission."
1893452,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893452,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893452,2025-01-29,Senate,3,"Referred to Com. on RLS."
1893452,2025-03-06,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1893452,2025-03-19,Senate,5,"Re-referred to Coms. on L., P.E. & R. and JUD."
1893452,2025-03-26,Senate,6,"Set for hearing April 9."
1893452,2025-04-09,Senate,7,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 4. Noes 1. Page 739.) (April 9). Re-referred to Com. on JUD."
1893452,2025-04-10,Senate,8,"Set for hearing April 29."
1893452,2025-04-30,Senate,9,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 11. Noes 2. Page 937.) (April 29)."
1893452,2025-05-01,Senate,10,"Read second time and amended. Re-referred to Com. on APPR."
1893452,2025-05-09,Senate,11,"Set for hearing May 19."
1893452,2025-05-19,Senate,12,"May 19 hearing: Placed on APPR. suspense file."
1893452,2025-05-20,Senate,13,"Set for hearing May 23."
1893452,2025-05-23,Senate,14,"From committee: Do pass. (Ayes 5. Noes 1. Page 1187.) (May 23)."
1893452,2025-05-23,Senate,15,"Read second time. Ordered to third reading."
1893452,2025-06-02,Senate,16,"Read third time. Passed. (Ayes 27. Noes 10. Page 1388.) Ordered to the Assembly."
1893452,2025-06-03,Assembly,17,"In Assembly. Read first time. Held at Desk."
1893452,2025-06-09,Assembly,18,"Referred to Coms. on L. & E., P. & C.P., and JUD."
1893452,2025-06-19,Assembly,19,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L. & E."
1893452,2025-06-26,Assembly,20,"From committee: Do pass and re-refer to Com. on P. & C.P. (Ayes 5. Noes 0.) (June 25). Re-referred to Com. on P. & C.P."
1893452,2025-07-09,Assembly,21,"July 8 hearing postponed by committee."
1893452,2025-07-09,Assembly,22,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on P. & C.P."
1893452,2025-07-17,Assembly,23,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 9. Noes 4.) (July 16). Re-referred to Com. on APPR."
1893452,2025-08-20,Assembly,24,"August 20 set for first hearing. Placed on APPR. suspense file."
1893452,2025-08-29,Assembly,25,"From committee: Do pass as amended. (Ayes 10. Noes 4.) (August 29)."
1893452,2025-09-02,Assembly,26,"Read second time and amended. Ordered to second reading."
1893452,2025-09-03,Assembly,27,"Read second time. Ordered to third reading."
1893452,2025-09-05,Assembly,28,"Assembly Rule 69(b)(1) suspended."
1893452,2025-09-05,Assembly,29,"Read third time and amended."
1893452,2025-09-05,Assembly,30,"Ordered to third reading."
1893452,2025-09-11,Assembly,31,"Read third time. Passed. (Ayes 45. Noes 17. Page 3338.) Ordered to the Senate."
1893452,2025-09-12,Senate,32,"In Senate. Concurrence in Assembly amendments pending."
1893452,2025-09-12,Senate,33,"Assembly amendments concurred in. (Ayes 28. Noes 9.) Ordered to engrossing and enrolling."
1893452,2025-09-23,,34,"Enrolled and presented to the Governor at 2 p.m."
1893452,2025-10-13,Senate,35,"Vetoed by the Governor."
1893452,2025-10-13,Senate,36,"In Senate. Consideration of Governor's veto pending."
1893453,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893453,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893453,2025-01-29,Senate,3,"Referred to Com. on L., P.E. & R."
1893453,2025-03-18,Senate,4,"Set for hearing March 26."
1893453,2025-03-26,Senate,5,"From committee: Do pass as amended. (Ayes 5. Noes 0. Page 567.) (March 26)."
1893453,2025-03-27,Senate,6,"Read second time and amended. Ordered to third reading."
1893453,2025-05-27,Senate,7,"Read third time. Passed. (Ayes 39. Noes 0. Page 1236.) Ordered to the Assembly."
1893453,2025-05-28,Assembly,8,"In Assembly. Read first time. Held at Desk."
1893453,2025-06-05,Assembly,9,"Referred to Com. on INS."
1893453,2025-07-09,Assembly,10,"From committee: Do pass. (Ayes 14. Noes 0.) (July 9)."
1893453,2025-07-10,Assembly,11,"Read second time. Ordered to third reading."
1893453,2025-08-28,Assembly,12,"Read third time. Passed. (Ayes 75. Noes 0. Page 2770.) Ordered to the Senate."
1893453,2025-08-28,Senate,13,"In Senate. Ordered to engrossing and enrolling."
1893453,2025-09-03,,14,"Enrolled and presented to the Governor at 11 a.m."
1893453,2025-10-13,,15,"Approved by the Governor."
1893453,2025-10-13,,16,"Chaptered by Secretary of State. Chapter 733, Statutes of 2025."
1893454,2024-12-02,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1893454,2024-12-03,Senate,2,"From printer. May be acted upon on or after January 2."
1893454,2025-01-29,Senate,3,"Referred to Coms. on HOUSING and L. GOV."
1893454,2025-04-04,Senate,4,"Set for hearing April 22."
1893454,2025-04-22,Senate,5,"Set for hearing May 7 in L. GOV. pending receipt."
1893454,2025-04-23,Senate,6,"From committee: Do pass as amended and re-refer to Com. on L. GOV. (Ayes 10. Noes 1. Page 831.) (April 22)."
1893454,2025-04-24,Senate,7,"Read second time and amended. Re-referred to Com. on L. GOV."
1893454,2025-04-28,Senate,8,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L. GOV."
1893454,2025-05-07,Senate,9,"From committee: Do pass as amended. (Ayes 5. Noes 0. Page 1038.) (May 7)."
1893454,2025-05-08,Senate,10,"Read second time and amended. Ordered to third reading."
1893454,2025-05-28,Senate,11,"Read third time. Passed. (Ayes 28. Noes 4. Page 1270.) Ordered to the Assembly."
1893454,2025-05-28,Assembly,12,"In Assembly. Read first time. Held at Desk."
1893454,2025-06-05,Assembly,13,"Referred to Coms. on H. & C.D. and L. GOV."
1893454,2025-06-18,Assembly,14,"From committee: Do pass as amended and re-refer to Com. on L. GOV. (Ayes 9. Noes 0.) (June 18)."
1893454,2025-06-19,Assembly,15,"Read second time and amended. Re-referred to Com. on L. GOV."
1893454,2025-07-17,Assembly,16,"From committee: Do pass. (Ayes 9. Noes 0.) (July 16)."
1893454,2025-08-18,Assembly,17,"Read second time. Ordered to third reading."
1893454,2025-08-28,Assembly,18,"Read third time. Passed. (Ayes 62. Noes 2. Page 2771.) Ordered to the Senate."
1893454,2025-08-28,Senate,19,"In Senate. Concurrence in Assembly amendments pending."
1893454,2025-09-03,Senate,20,"Assembly amendments concurred in. (Ayes 30. Noes 3.) Ordered to engrossing and enrolling."
1893454,2025-09-03,Senate,21,"Assembly amendments concurred in. (Ayes 31. Noes 3. Page 2424.) Ordered to engrossing and enrolling."
1893454,2025-09-09,,22,"Enrolled and presented to the Governor at 2 p.m."
1893454,2025-10-10,,23,"Approved by the Governor."
1893454,2025-10-10,,24,"Chaptered by Secretary of State. Chapter 510, Statutes of 2025."
1893455,2024-12-02,Senate,1,Introduced.
1893455,2024-12-02,Senate,2,"Held at desk."
1893455,2024-12-02,Senate,3,"Read. Adopted. (Ayes 29. Noes 9. Page 11.) Ordered to the Assembly."
1893455,2024-12-02,Assembly,4,"In Assembly. Held at Desk."
1893455,2025-04-01,Assembly,5,"Assembly rules suspended."
1893455,2025-04-01,Assembly,6,"(Ayes 56. Noes 14. Page 947.)"
1893455,2025-04-01,Assembly,7,"Ordered to third reading."
1893455,2025-04-03,Assembly,8,"Read. Adopted. (Ayes 56. Noes 19. Page 1003.) Ordered to the Senate."
1893455,2025-04-03,Senate,9,"In Senate. Ordered to engrossing and enrolling."
1893455,2025-04-09,,10,"Enrolled and filed with the Secretary of State at 2 p.m."
1893455,2025-04-09,,11,"Chaptered by Secretary of State. Res. Chapter 35, Statutes of 2025."
1893456,2024-12-02,Senate,1,Introduced.
1893456,2024-12-02,Senate,2,"Held at desk."
1893456,2024-12-02,Senate,3,"Read. Adopted. (Ayes 37. Noes 1. Page 11.) Ordered to the Assembly."
1893456,2024-12-02,Assembly,4,"In Assembly. Held at Desk."
1893456,2024-12-02,Assembly,5,"Read. Adopted. (Ayes 78. Noes 0. Page 66.) Ordered to the Senate."
1893456,2024-12-02,Senate,6,"In Senate. Ordered to engrossing and enrolling."
1893456,2024-12-09,,7,"Enrolled and filed with the Secretary of State at 3 p.m."
1893456,2024-12-09,,8,"Chaptered by Secretary of State. Res. Chapter 1, Statutes of 2025."
1893457,2024-12-02,Senate,1,"Introduced. Referred to Com. on RLS."
1893457,2025-01-22,Senate,2,"From committee: Ordered to third reading."
1893457,2025-02-06,Senate,3,"Read. Adopted. (Ayes 33. Noes 0. Page 157.) Ordered to the Assembly."
1893457,2025-02-06,Assembly,4,"In Assembly. Held at Desk."
1893457,2025-05-05,Assembly,5,"Referred to Com. on E.S & T.M."
1893457,2025-06-18,Assembly,6,"From committee: Be adopted. Ordered to consent calendar. (Ayes 7. Noes 0.) (June 17)."
1893457,2025-06-23,Assembly,7,"Read. Adopted. (Ayes 71. Noes 0. Page 2248.) Ordered to the Senate."
1893457,2025-06-23,Senate,8,"In Senate. Ordered to engrossing and enrolling."
1893457,2025-07-03,,9,"Enrolled and filed with the Secretary of State at 2 p.m."
1893457,2025-07-03,,10,"Chaptered by Secretary of State. Res. Chapter 111, Statutes of 2025."
1893458,2024-12-02,Senate,1,"Introduced. Referred to Com. on RLS."
1893458,2025-01-22,Senate,2,"From committee: Ordered to third reading."
1893458,2025-02-06,Senate,3,"Read third time and amended."
1893458,2025-02-06,Senate,4,"Ordered to second reading."
1893458,2025-02-10,Senate,5,"Read second time. Ordered to third reading."
1893458,2025-03-25,Senate,6,"Read third time and amended."
1893458,2025-03-25,Senate,7,"Ordered to second reading."
1893458,2025-03-26,Senate,8,"Read second time. Ordered to third reading."
1893458,2025-04-28,Senate,9,"Read. Adopted. (Ayes 39. Noes 0. Page 914.) Ordered to the Assembly."
1893458,2025-04-28,Assembly,10,"In Assembly. Held at Desk."
1893458,2025-05-05,Assembly,11,"Referred to Com. on RLS."
1893458,2025-05-19,Assembly,12,"Coauthors revised."
1893458,2025-05-19,Assembly,13,"From committee: Be adopted. Ordered to consent calendar. (Ayes 6. Noes 0.) (May 19)."
1893458,2025-05-23,Assembly,14,"Read. Adopted. (Ayes 71. Noes 0. Page 1665.) Ordered to the Senate."
1893458,2025-05-23,Senate,15,"In Senate. Ordered to engrossing and enrolling."
1893458,2025-05-29,,16,"Enrolled and filed with the Secretary of State at 2 p.m."
1893458,2025-05-29,,17,"Chaptered by Secretary of State. Res. Chapter 74, Statutes of 2025."
1893459,2024-12-02,Senate,1,Introduced.
1893459,2024-12-02,Senate,2,"Held at desk."
1893459,2024-12-02,Senate,3,"Read. Adopted. (Page 4.)"
1893460,2024-12-02,Senate,1,Introduced.
1893460,2024-12-02,Senate,2,"Held at desk."
1893460,2024-12-02,Senate,3,"Read. Adopted. (Page 4.)"
1893461,2024-12-02,Senate,1,Introduced.
1893461,2024-12-02,Senate,2,"Held at desk."
1893461,2024-12-02,Senate,3,"Read. Adopted. (Page 10.)"
1893462,2024-12-02,Senate,1,Introduced.
1893462,2024-12-02,Senate,2,"Held at desk."
1893462,2024-12-02,Senate,3,"Read. Adopted. (Ayes 29. Noes 9. Page 10.)"
1893463,2024-12-02,Senate,1,Introduced.
1893463,2024-12-02,Senate,2,"Held at desk."
1893463,2024-12-02,Senate,3,"Read. Adopted. (Page 12.)"
1893464,2024-12-02,Senate,1,Introduced.
1893464,2024-12-02,Senate,2,"Held at desk."
1893464,2024-12-02,Senate,3,"Read. Adopted. (Page 12.)"
1893465,2024-12-02,Senate,1,"Introduced. Referred to Com. on RLS."
1893465,2024-12-02,Senate,2,"(Corrected December 12.)"
1893465,2025-01-06,Senate,3,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1893465,2025-01-22,Senate,4,"From committee: Ordered to third reading."
1893465,2025-01-30,Senate,5,"Read. Adopted. (Ayes 36. Noes 0. Page 129.)"
1893466,2024-12-02,Senate,1,"Introduced. Referred to Com. on RLS."
1894268,2024-12-02,Assembly,1,"Read first time. To print."
1894268,2024-12-03,Assembly,2,"From printer."
1894268,2025-01-09,Assembly,3,"Referred to Com. on BUDGET."
1894268,2025-01-09,Assembly,4,"(Ayes 48. Noes 17. Page 20.)"
1894268,2025-01-10,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on BUDGET. Read second time and amended."
